Epoch 1: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 7.740
Epoch 341: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.088
Epoch 342: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 343: duration loss = 0.290 | prior loss = 1.207 | diffusion loss = 0.088
Epoch 344: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.087
Epoch 345: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.088
Epoch 346: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.087
Epoch 347: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 348: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 349: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.087
Epoch 350: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.087
Epoch 351: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 352: duration loss = 0.290 | prior loss = 1.205 | diffusion loss = 0.088
Epoch 353: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 354: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 355: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.087
Epoch 356: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.087
Epoch 357: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 358: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.087
Epoch 359: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 360: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 361: duration loss = 0.289 | prior loss = 1.207 | diffusion loss = 0.088
Epoch 362: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 363: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.087
Epoch 364: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 365: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 366: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 367: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 368: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.088
Epoch 369: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.087
Epoch 370: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.087
Epoch 371: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 372: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 373: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.087
Epoch 374: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.087
Epoch 375: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.084
Epoch 376: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.088
Epoch 377: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.084
Epoch 378: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.090
Epoch 379: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 380: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.088
Epoch 381: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 382: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.087
Epoch 383: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 384: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 385: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 386: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.087
Epoch 387: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.089
Epoch 388: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 389: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.084
Epoch 390: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.084
Epoch 391: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.087
Epoch 392: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 393: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 394: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 395: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 396: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.087
Epoch 397: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 398: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 399: duration loss = 0.290 | prior loss = 1.207 | diffusion loss = 0.086
Epoch 400: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 401: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.084
Epoch 402: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.087
Epoch 403: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 404: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 405: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.087
Epoch 406: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.084
Epoch 407: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 408: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.087
Epoch 409: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 410: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.087
Epoch 411: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 412: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 413: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 414: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.088
Epoch 415: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 416: duration loss = 0.289 | prior loss = 1.205 | diffusion loss = 0.086
Epoch 417: duration loss = 0.290 | prior loss = 1.205 | diffusion loss = 0.084
Epoch 418: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 419: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 420: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 421: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 422: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 423: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.087
Epoch 424: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 425: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.087
Epoch 426: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 427: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 428: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 429: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.088
Epoch 430: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.084
Epoch 431: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 432: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.087
Epoch 433: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 434: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.087
Epoch 435: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 436: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 437: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 438: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 439: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.084
Epoch 440: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 441: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 442: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.083
Epoch 443: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 444: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.087
Epoch 445: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.084
Epoch 446: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 447: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.088
Epoch 448: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.084
Epoch 449: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.083
Epoch 450: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 451: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 452: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.087
Epoch 453: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 454: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 455: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 456: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 457: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 458: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.087
Epoch 459: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 460: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 461: duration loss = 0.290 | prior loss = 1.207 | diffusion loss = 0.086
Epoch 462: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 463: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 464: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.084
Epoch 465: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 466: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.084
Epoch 467: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 468: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 469: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 470: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 471: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.084
Epoch 472: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 473: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 474: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.081
Epoch 475: duration loss = 0.289 | prior loss = 1.207 | diffusion loss = 0.086
Epoch 476: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.083
Epoch 477: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.087
Epoch 478: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 479: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.083
Epoch 480: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.084
Epoch 481: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.087
Epoch 482: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.084
Epoch 483: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 484: duration loss = 0.289 | prior loss = 1.205 | diffusion loss = 0.083
Epoch 485: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 486: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 487: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 488: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.087
Epoch 489: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.086
Epoch 490: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.084
Epoch 491: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.084
Epoch 492: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.083
Epoch 493: duration loss = 0.290 | prior loss = 1.206 | diffusion loss = 0.084
Epoch 494: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.084
Epoch 495: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.084
Epoch 496: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.085
Epoch 497: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.084
Epoch 498: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.084
Epoch 499: duration loss = 0.289 | prior loss = 1.206 | diffusion loss = 0.084
Epoch 500: duration loss = 0.286 | prior loss = 1.204 | diffusion loss = 0.084
Epoch 501: duration loss = 0.285 | prior loss = 1.202 | diffusion loss = 0.083
Epoch 502: duration loss = 0.284 | prior loss = 1.202 | diffusion loss = 0.085
Epoch 503: duration loss = 0.283 | prior loss = 1.201 | diffusion loss = 0.086
Epoch 504: duration loss = 0.283 | prior loss = 1.201 | diffusion loss = 0.085
Epoch 505: duration loss = 0.282 | prior loss = 1.200 | diffusion loss = 0.087
Epoch 506: duration loss = 0.282 | prior loss = 1.200 | diffusion loss = 0.085
Epoch 507: duration loss = 0.282 | prior loss = 1.200 | diffusion loss = 0.085
Epoch 508: duration loss = 0.282 | prior loss = 1.199 | diffusion loss = 0.083
Epoch 509: duration loss = 0.282 | prior loss = 1.200 | diffusion loss = 0.084
Epoch 510: duration loss = 0.282 | prior loss = 1.199 | diffusion loss = 0.085
Epoch 511: duration loss = 0.281 | prior loss = 1.199 | diffusion loss = 0.085
Epoch 512: duration loss = 0.281 | prior loss = 1.199 | diffusion loss = 0.085
Epoch 513: duration loss = 0.281 | prior loss = 1.199 | diffusion loss = 0.085
Epoch 514: duration loss = 0.280 | prior loss = 1.199 | diffusion loss = 0.083
Epoch 515: duration loss = 0.281 | prior loss = 1.199 | diffusion loss = 0.085
Epoch 516: duration loss = 0.280 | prior loss = 1.198 | diffusion loss = 0.084
Epoch 517: duration loss = 0.281 | prior loss = 1.199 | diffusion loss = 0.083
Epoch 518: duration loss = 0.281 | prior loss = 1.198 | diffusion loss = 0.085
Epoch 519: duration loss = 0.280 | prior loss = 1.198 | diffusion loss = 0.084
Epoch 520: duration loss = 0.280 | prior loss = 1.198 | diffusion loss = 0.083
Epoch 521: duration loss = 0.280 | prior loss = 1.198 | diffusion loss = 0.084
Epoch 522: duration loss = 0.280 | prior loss = 1.198 | diffusion loss = 0.084
Epoch 523: duration loss = 0.280 | prior loss = 1.198 | diffusion loss = 0.084
Epoch 524: duration loss = 0.280 | prior loss = 1.198 | diffusion loss = 0.085
Epoch 525: duration loss = 0.279 | prior loss = 1.198 | diffusion loss = 0.084
Epoch 526: duration loss = 0.280 | prior loss = 1.197 | diffusion loss = 0.082
Epoch 527: duration loss = 0.280 | prior loss = 1.198 | diffusion loss = 0.084
Epoch 528: duration loss = 0.279 | prior loss = 1.198 | diffusion loss = 0.084
Epoch 529: duration loss = 0.279 | prior loss = 1.197 | diffusion loss = 0.081
Epoch 530: duration loss = 0.280 | prior loss = 1.198 | diffusion loss = 0.084
Epoch 531: duration loss = 0.279 | prior loss = 1.197 | diffusion loss = 0.083
Epoch 532: duration loss = 0.280 | prior loss = 1.197 | diffusion loss = 0.083
Epoch 533: duration loss = 0.280 | prior loss = 1.197 | diffusion loss = 0.082
Epoch 534: duration loss = 0.280 | prior loss = 1.198 | diffusion loss = 0.083
Epoch 535: duration loss = 0.279 | prior loss = 1.197 | diffusion loss = 0.085
Epoch 536: duration loss = 0.279 | prior loss = 1.197 | diffusion loss = 0.083
Epoch 537: duration loss = 0.279 | prior loss = 1.197 | diffusion loss = 0.081
Epoch 538: duration loss = 0.279 | prior loss = 1.197 | diffusion loss = 0.082
Epoch 539: duration loss = 0.279 | prior loss = 1.197 | diffusion loss = 0.084
Epoch 540: duration loss = 0.279 | prior loss = 1.197 | diffusion loss = 0.084
Epoch 541: duration loss = 0.279 | prior loss = 1.197 | diffusion loss = 0.082
Epoch 542: duration loss = 0.279 | prior loss = 1.197 | diffusion loss = 0.082
Epoch 543: duration loss = 0.279 | prior loss = 1.197 | diffusion loss = 0.085
Epoch 544: duration loss = 0.279 | prior loss = 1.197 | diffusion loss = 0.084
Epoch 545: duration loss = 0.279 | prior loss = 1.197 | diffusion loss = 0.082
Epoch 546: duration loss = 0.278 | prior loss = 1.197 | diffusion loss = 0.082
Epoch 547: duration loss = 0.279 | prior loss = 1.197 | diffusion loss = 0.083
Epoch 548: duration loss = 0.279 | prior loss = 1.196 | diffusion loss = 0.082
Epoch 549: duration loss = 0.279 | prior loss = 1.197 | diffusion loss = 0.083
Epoch 550: duration loss = 0.279 | prior loss = 1.196 | diffusion loss = 0.082
Epoch 551: duration loss = 0.279 | prior loss = 1.196 | diffusion loss = 0.083
Epoch 552: duration loss = 0.278 | prior loss = 1.196 | diffusion loss = 0.080
Epoch 553: duration loss = 0.278 | prior loss = 1.196 | diffusion loss = 0.083
Epoch 554: duration loss = 0.278 | prior loss = 1.196 | diffusion loss = 0.084
Epoch 555: duration loss = 0.278 | prior loss = 1.197 | diffusion loss = 0.082
Epoch 556: duration loss = 0.278 | prior loss = 1.196 | diffusion loss = 0.084
Epoch 557: duration loss = 0.278 | prior loss = 1.196 | diffusion loss = 0.083
Epoch 558: duration loss = 0.278 | prior loss = 1.196 | diffusion loss = 0.083
Epoch 559: duration loss = 0.279 | prior loss = 1.196 | diffusion loss = 0.083
Epoch 560: duration loss = 0.278 | prior loss = 1.196 | diffusion loss = 0.083
Epoch 561: duration loss = 0.278 | prior loss = 1.196 | diffusion loss = 0.083
Epoch 562: duration loss = 0.278 | prior loss = 1.196 | diffusion loss = 0.083
Epoch 563: duration loss = 0.278 | prior loss = 1.196 | diffusion loss = 0.081
Epoch 564: duration loss = 0.278 | prior loss = 1.196 | diffusion loss = 0.082
Epoch 565: duration loss = 0.278 | prior loss = 1.196 | diffusion loss = 0.083
Epoch 566: duration loss = 0.278 | prior loss = 1.196 | diffusion loss = 0.083
Epoch 567: duration loss = 0.278 | prior loss = 1.196 | diffusion loss = 0.084
Epoch 568: duration loss = 0.278 | prior loss = 1.196 | diffusion loss = 0.084
Epoch 569: duration loss = 0.278 | prior loss = 1.196 | diffusion loss = 0.082
Epoch 570: duration loss = 0.278 | prior loss = 1.196 | diffusion loss = 0.082
Epoch 571: duration loss = 0.278 | prior loss = 1.196 | diffusion loss = 0.081
Epoch 572: duration loss = 0.278 | prior loss = 1.196 | diffusion loss = 0.083
Epoch 573: duration loss = 0.278 | prior loss = 1.196 | diffusion loss = 0.083
Epoch 574: duration loss = 0.278 | prior loss = 1.196 | diffusion loss = 0.083
Epoch 575: duration loss = 0.277 | prior loss = 1.196 | diffusion loss = 0.082
Epoch 576: duration loss = 0.278 | prior loss = 1.196 | diffusion loss = 0.082
Epoch 577: duration loss = 0.278 | prior loss = 1.196 | diffusion loss = 0.085
Epoch 578: duration loss = 0.278 | prior loss = 1.196 | diffusion loss = 0.081
Epoch 579: duration loss = 0.278 | prior loss = 1.196 | diffusion loss = 0.081
Epoch 580: duration loss = 0.278 | prior loss = 1.196 | diffusion loss = 0.084
Epoch 581: duration loss = 0.278 | prior loss = 1.196 | diffusion loss = 0.080
Epoch 582: duration loss = 0.278 | prior loss = 1.196 | diffusion loss = 0.083
Epoch 583: duration loss = 0.277 | prior loss = 1.195 | diffusion loss = 0.081
Epoch 584: duration loss = 0.277 | prior loss = 1.196 | diffusion loss = 0.081
Epoch 585: duration loss = 0.278 | prior loss = 1.195 | diffusion loss = 0.084
Epoch 586: duration loss = 0.278 | prior loss = 1.195 | diffusion loss = 0.082
Epoch 587: duration loss = 0.278 | prior loss = 1.196 | diffusion loss = 0.083
Epoch 588: duration loss = 0.278 | prior loss = 1.196 | diffusion loss = 0.082
Epoch 589: duration loss = 0.277 | prior loss = 1.196 | diffusion loss = 0.082
Epoch 590: duration loss = 0.277 | prior loss = 1.196 | diffusion loss = 0.083
Epoch 591: duration loss = 0.277 | prior loss = 1.195 | diffusion loss = 0.082
Epoch 592: duration loss = 0.277 | prior loss = 1.195 | diffusion loss = 0.084
Epoch 593: duration loss = 0.277 | prior loss = 1.195 | diffusion loss = 0.083
Epoch 594: duration loss = 0.277 | prior loss = 1.195 | diffusion loss = 0.080
Epoch 595: duration loss = 0.277 | prior loss = 1.195 | diffusion loss = 0.084
Epoch 596: duration loss = 0.277 | prior loss = 1.196 | diffusion loss = 0.084
Epoch 597: duration loss = 0.277 | prior loss = 1.195 | diffusion loss = 0.082
Epoch 598: duration loss = 0.277 | prior loss = 1.195 | diffusion loss = 0.083
Epoch 599: duration loss = 0.277 | prior loss = 1.195 | diffusion loss = 0.082
